what,kind,bundleId,bundleVersion,description,time
error,log,,,"Unhandled event loop exception",1470906043143
error,log,,,"No Byte Stream Services found for Nios II Console View",1470906049321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470906051225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470906097406
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1470906106234
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1470906106802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470906108550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470906122743
error,log,,,"No Byte Stream Services found for Nios II Console View",1470906128692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470906159824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470906168982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470906179322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470906183600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470906193416
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470906199824
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenDebugConfigurations",1470906200052
error,log,,,"No Byte Stream Services found for Nios II Console View",1470906205562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470906216783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470906220455
error,log,,,"Exception in org.eclipse.ui.internal.PageLayout.stackView: org.eclipse.ui.PartInitException: Could not create view: org.eclipse.cdt.debug.ui.DisassemblyView",1470906220580
error,log,,,"Exception in org.eclipse.ui.internal.PageLayout.stackView: org.eclipse.ui.PartInitException: Could not create view: org.eclipse.cdt.debug.ui.DisassemblyView",1470906220585
started,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1470906222297
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1470906222553
