what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1471445676260
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1471445682824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471445685445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471445686722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1471445686778
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1471445688017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471445691656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471445744286
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1471445744836
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1471445745412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471445746235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471445761658
started,bundle,com.altera.sbtgui.flash.plugin,13.0.0.156,"com.altera.sbtgui.flash.plugin",1471445764990
executed,command,com.altera.sbtgui.flash.plugin,13.0.0.156,"com.altera.sbtgui.flash.plugin.commands.flashCommand",1471445764997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471445765685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471445902155
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1471445942415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471445944680
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471445954160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1471445973745
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1471445974528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471445975455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471446053037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471446054844
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471446054967
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1471446056484
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1471446058241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471446065267
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1471446071173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471446072943
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1471446072950
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1471446073871
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, /cygdrive/g/XiaoMeige_fpga_System/class/sopc_class/CoreCourse_GHRD/software/watchdog_test/watchdog_test.elf] return code: 4, 'other error'",1471446079056
error,log,,,"Downloading ELF Process failed",1471446079063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471446079224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471446083970
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1471446084719
